,sex,farminc,age,annhrs,annlabinc,degree,labincbus,yrsexp,yrsftexp,yrsptexp,hrwage,race,region,job
263,male,0.0,33,3120,70000.0,advanced_degree,0,9.0,8.0,1.0,22.4358978271484,white,northeast,lawyerphysician
264,male,0.0,62,2000,32000.0,no_college,0,37.0,37.0,0.0,16.0,black,west,building
265,male,0.0,63,2000,60000.0,bachelors,0,38.0,34.0,4.0,30.0,white,northcentral,sales
266,male,0.0,40,2100,84000.0,bachelors,0,21.0,17.0,4.0,40.0,white,northeast,financialop
267,male,0.0,25,2016,20000.0,no_college,0,7.0,0.0,7.0,9.92063522338867,black,south,production
268,male,0.0,26,2034,14000.0,no_college,0,7.0,7.0,0.0,6.88298940658569,white,northcentral,transport
269,male,0.0,35,2007,66200.0,no_college,0,15.0,15.0,0.0,32.9845542907715,white,northcentral,protective
270,male,0.0,35,1960,15400.0,no_college,0,17.0,17.0,0.0,7.85714292526245,white,south,production
271,male,0.0,30,2400,50000.0,no_college,0,11.0,11.0,0.0,20.8333339691162,hisp,west,architect
272,male,0.0,25,2330,48000.0,bachelors,0,6.0,2.0,4.0,20.6008586883545,white,northcentral,socialworker
273,male,0.0,32,2352,35500.0,no_college,0,14.0,13.0,1.0,15.0935373306274,black,south,constructextractinstall
274,male,0.0,27,3000,49860.0,no_college,0,9.0,9.0,0.0,16.6200008392334,white,northcentral,manager
275,male,0.0,40,2940,70000.0,no_college,0,16.0,16.0,0.0,23.8095245361328,white,south,sales
276,male,0.0,35,2849,40000.0,no_college,0,16.0,15.0,1.0,14.0400142669678,white,northcentral,production
277,male,0.0,32,2080,48500.0,no_college,0,8.0,7.0,1.0,23.3173084259033,white,northeast,building
278,male,0.0,63,116,2700.0,advanced_degree,0,38.0,31.0,7.0,23.2758617401123,white,northcentral,artist
279,male,0.0,29,1675,26500.0,bachelors,0,10.0,3.0,7.0,15.8208951950073,white,south,foodcare
280,male,0.0,27,2477,71000.0,no_college,0,8.0,5.0,3.0,28.6637058258057,white,northeast,production
281,male,0.0,25,1368,6000.0,no_college,0,5.0,3.0,2.0,4.38596487045288,black,south,transport
282,male,0.0,31,2259,50000.0,bachelors,0,8.0,8.0,0.0,22.1336879730225,white,south,financialop
283,male,0.0,40,1584,29000.0,advanced_degree,0,17.0,12.0,5.0,18.3080806732178,na,northeast,postseceduc
284,male,0.0,38,2120,21000.0,no_college,0,20.0,18.0,2.0,9.90566062927246,white,south,constructextractinstall
285,male,0.0,28,1896,44250.0,bachelors,0,6.0,2.0,4.0,23.3386077880859,white,northcentral,computer
286,male,0.0,56,2032,20624.0,no_college,0,32.0,31.0,1.0,10.1496067047119,white,west,building
287,male,0.0,45,1960,80000.0,bachelors,0,22.0,19.0,3.0,40.8163261413574,white,northeast,manager
288,male,0.0,47,1739,38000.0,bachelors,0,21.0,21.0,0.0,21.8516387939453,white,northeast,artist
289,male,0.0,38,2550,53000.0,advanced_degree,0,8.0,8.0,0.0,20.7843132019043,black,south,legaleduc
290,male,0.0,46,2000,80000.0,no_college,0,28.0,28.0,0.0,40.0,black,west,socialworker
291,male,0.0,58,2100,30000.0,no_college,0,39.0,37.0,2.0,14.2857141494751,white,west,computer
292,male,0.0,47,3036,71200.0,bachelors,0,22.0,19.0,3.0,23.4519100189209,black,south,protective
293,male,0.0,51,2838,152000.0,bachelors,0,31.0,27.0,4.0,53.5588455200195,white,northcentral,manager
294,male,0.0,55,1896,26000.0,no_college,0,37.0,37.0,0.0,13.713080406189,black,south,production
295,male,0.0,26,2688,24000.0,bachelors,0,8.0,3.0,5.0,8.9285717010498,white,south,legaleduc
296,male,0.0,59,2088,35700.0,no_college,0,41.0,41.0,0.0,17.0977020263672,white,northeast,officeadmin
297,male,0.0,57,1247,62000.0,no_college,0,34.0,29.0,5.0,49.7193260192871,white,northcentral,legaleduc
298,male,0.0,34,2180,60000.0,no_college,0,15.0,15.0,0.0,27.5229358673096,white,northcentral,protective
299,male,0.0,34,3044,47000.0,no_college,0,13.0,10.0,3.0,15.4402103424072,white,south,architect
300,male,0.0,52,2500,40000.0,bachelors,0,25.0,25.0,0.0,16.0,white,northcentral,manager
302,male,0.0,26,1943,27500.0,no_college,0,6.0,2.0,4.0,14.1533708572388,white,northcentral,officeadmin
303,male,0.0,31,2827,37000.0,bachelors,0,9.0,7.0,2.0,13.0880794525146,white,northcentral,legaleduc
304,male,0.0,40,2040,40000.0,no_college,0,19.0,18.0,1.0,19.6078433990479,black,northcentral,production
305,male,0.0,38,2400,26840.0,no_college,0,14.0,12.0,2.0,11.1833333969116,black,northcentral,officeadmin
306,male,0.0,25,3463,43000.0,no_college,0,6.0,5.0,1.0,12.4169797897339,white,west,officeadmin
307,male,0.0,49,1728,14500.0,no_college,0,31.0,31.0,0.0,8.39120388031006,black,south,transport
308,male,0.0,41,1380,64000.0,no_college,0,23.0,23.0,0.0,46.3768119812012,white,northcentral,production
309,male,0.0,48,1360,19000.0,no_college,0,30.0,22.0,8.0,13.970588684082,black,northcentral,manager
310,male,0.0,42,2250,11300.0,no_college,0,19.0,19.0,0.0,5.02222204208374,black,northcentral,production
311,male,0.0,38,2585,45000.0,no_college,0,14.0,14.0,0.0,17.4081230163574,white,northeast,constructextractinstall
312,male,0.0,47,2080,64000.0,advanced_degree,0,28.0,24.0,4.0,30.769229888916,black,south,legaleduc
313,male,0.0,42,2400,17832.0,no_college,0,24.0,24.0,0.0,7.42999982833862,white,northcentral,constructextractinstall
314,male,0.0,49,2300,138000.0,no_college,0,25.0,25.0,0.0,60.0,white,northeast,business
315,male,0.0,62,2156,11000.0,no_college,0,40.0,39.0,1.0,5.10204076766968,black,south,building
316,male,0.0,34,2500,72000.0,no_college,0,13.0,8.0,5.0,28.7999992370605,white,south,manager
317,male,0.0,33,2080,41000.0,no_college,0,13.0,12.0,1.0,19.7115383148193,white,west,sales
318,male,0.0,44,2400,108000.0,no_college,0,25.0,25.0,0.0,45.0,white,northcentral,sales
319,male,0.0,29,1929,29060.0,no_college,0,11.0,11.0,0.0,15.0648002624512,white,northcentral,production
320,male,0.0,53,2258,26525.0,bachelors,0,35.0,11.0,24.0,11.7471218109131,white,south,production
321,male,0.0,31,2048,40000.0,no_college,0,12.0,10.0,2.0,19.53125,white,northeast,constructextractinstall
322,male,0.0,27,1904,12000.0,no_college,0,6.0,3.0,3.0,6.30252122879028,white,northeast,constructextractinstall
323,male,0.0,45,2156,24000.0,bachelors,0,24.0,21.0,3.0,11.1317253112793,white,west,foodcare
324,male,0.0,28,1960,20200.0,no_college,0,10.0,10.0,0.0,10.3061227798462,white,northcentral,constructextractinstall
325,male,0.0,32,1620,62000.0,no_college,0,13.0,13.0,0.0,38.2716064453125,white,northcentral,constructextractinstall
326,male,0.0,57,2160,40000.0,bachelors,0,38.0,32.0,6.0,18.518518447876,white,northcentral,legaleduc
327,male,0.0,45,2068,28600.0,no_college,0,27.0,27.0,0.0,13.8297872543335,white,south,transport
328,male,0.0,60,1040,12000.0,bachelors,0,30.0,18.0,12.0,11.5384616851807,white,south,sales
329,male,0.0,34,1960,38000.0,no_college,0,13.0,13.0,0.0,19.3877544403076,white,northcentral,production
330,male,0.0,36,2187,30000.0,advanced_degree,0,16.0,16.0,0.0,13.7174215316772,white,northeast,legaleduc
331,male,0.0,45,1984,26397.0,no_college,0,26.0,22.0,4.0,13.3049392700195,white,west,constructextractinstall
332,male,0.0,43,1432,36450.0,advanced_degree,0,25.0,19.0,6.0,25.4539108276367,white,northeast,postseceduc
333,male,0.0,34,2550,40000.0,no_college,0,12.0,12.0,0.0,15.6862745285034,black,northcentral,production
334,male,0.0,40,2080,39812.0,advanced_degree,0,8.0,8.0,0.0,19.1403846740723,white,northcentral,scientist
335,male,0.0,54,4032,42000.0,no_college,0,28.0,24.0,4.0,10.4166669845581,black,south,healthcare
336,male,0.0,47,1950,26000.0,no_college,0,28.0,28.0,0.0,13.3333330154419,white,south,manager
337,male,0.0,43,2080,26000.0,no_college,0,25.0,20.0,5.0,12.5,white,south,constructextractinstall
338,male,0.0,28,4097,38000.0,bachelors,0,10.0,4.0,6.0,9.27507972717285,white,northeast,manager
339,male,0.0,45,2376,45860.0,no_college,0,27.0,27.0,0.0,19.3013477325439,white,northcentral,protective
340,male,0.0,26,1470,22500.0,no_college,0,4.0,2.0,2.0,15.3061227798462,white,west,constructextractinstall
341,male,0.0,29,2600,46000.0,bachelors,0,8.0,3.0,5.0,17.6923084259033,white,south,legaleduc
342,male,0.0,33,2340,29000.0,no_college,0,12.0,11.0,1.0,12.393162727356,white,northcentral,foodcare
343,male,0.0,36,2080,50000.0,no_college,0,11.0,8.0,3.0,24.0384616851807,white,south,sales
344,male,0.0,32,2040,30000.0,no_college,0,13.0,12.0,1.0,14.7058820724487,black,south,architect
345,male,0.0,36,2540,112000.0,advanced_degree,0,17.0,15.0,2.0,44.0944900512695,white,northcentral,sales
346,male,0.0,57,2313,40000.0,no_college,0,32.0,32.0,0.0,17.2935581207275,white,northeast,transport
347,male,0.0,30,1952,18000.0,no_college,0,12.0,12.0,0.0,9.22131156921387,black,south,officeadmin
348,male,0.0,37,2304,16000.0,no_college,0,19.0,19.0,0.0,6.94444465637207,white,south,production
349,male,0.0,54,2450,112000.0,no_college,0,29.0,28.0,1.0,45.7142868041992,white,south,sales
350,male,0.0,33,2490,65000.0,no_college,0,10.0,5.0,5.0,26.1044178009033,white,northcentral,architect
351,male,0.0,53,2024,41500.0,no_college,0,34.0,31.0,3.0,20.5039520263672,white,northeast,computer
352,male,0.0,63,2520,32000.0,no_college,0,39.0,39.0,0.0,12.6984128952026,white,south,transport
353,male,0.0,35,1984,18000.0,no_college,0,16.0,13.0,3.0,9.07258033752441,white,northcentral,na
354,male,0.0,33,557,3150.0,no_college,0,14.0,3.0,11.0,5.65529632568359,black,south,building
355,male,0.0,26,2080,4000.0,no_college,0,8.0,8.0,0.0,1.92307686805725,black,south,transport
356,male,0.0,35,1960,45000.0,bachelors,0,13.0,6.0,7.0,22.9591827392578,black,south,financialop
357,male,0.0,43,1820,29000.0,no_college,0,24.0,23.0,1.0,15.9340658187866,black,northeast,transport
358,male,0.0,28,2550,18400.0,no_college,0,8.0,7.0,1.0,7.21568632125854,white,south,manager
359,male,0.0,37,1631,3300.0,no_college,0,17.0,16.0,1.0,2.02329850196838,black,south,production
360,male,0.0,37,1912,12000.0,no_college,0,18.0,18.0,0.0,6.27615070343018,black,south,manager
361,male,0.0,42,2236,90000.0,no_college,0,17.0,17.0,0.0,40.2504463195801,white,northeast,sales
362,male,0.0,45,1928,140000.0,advanced_degree,0,16.0,14.0,2.0,72.6141052246094,na,northcentral,lawyerphysician
363,male,0.0,57,1320,14000.0,no_college,0,39.0,38.0,1.0,10.6060609817505,white,northeast,legaleduc
364,male,0.0,43,2000,65000.0,bachelors,0,19.0,10.0,9.0,32.5,black,west,financialop
365,male,0.0,36,1992,27147.0,no_college,0,18.0,18.0,0.0,13.6280117034912,white,northcentral,protective
366,male,0.0,62,2000,25000.0,no_college,0,37.0,36.0,1.0,12.5,white,south,officeadmin
367,male,0.0,32,2000,33000.0,no_college,0,13.0,11.0,2.0,16.5,white,northcentral,officeadmin
368,male,0.0,39,1163,40000.0,bachelors,0,21.0,13.0,8.0,34.3938102722168,white,northcentral,sales
369,male,0.0,27,2572,12000.0,no_college,0,9.0,7.0,2.0,4.66562986373901,white,west,production
370,male,0.0,51,1804,145000.0,advanced_degree,0,23.0,23.0,0.0,80.3769378662109,white,northeast,protective
371,male,0.0,26,1960,22000.0,no_college,0,5.0,4.0,1.0,11.2244901657104,black,northcentral,foodcare
372,male,0.0,40,2827,36600.0,no_college,0,19.0,14.0,5.0,12.9465866088867,white,west,scientist
373,male,0.0,56,2216,72000.0,no_college,0,33.0,32.0,1.0,32.4909744262695,black,northeast,constructextractinstall
374,male,0.0,46,2350,85000.0,bachelors,0,26.0,23.0,3.0,36.1702117919922,white,west,manager
375,male,0.0,51,3052,39000.0,bachelors,3750,29.0,29.0,0.0,12.7785062789917,white,northcentral,manager
376,male,0.0,26,1750,20000.0,no_college,0,6.0,4.0,2.0,11.4285717010498,black,south,transport
377,male,0.0,42,1634,33000.0,no_college,0,18.0,18.0,0.0,20.1958389282227,white,south,production
378,male,0.0,43,420,40000.0,no_college,0,23.0,22.0,1.0,95.2380981445312,white,northeast,production
379,male,0.0,27,1990,35000.0,no_college,0,4.0,2.0,2.0,17.5879402160645,hisp,west,officeadmin
380,male,0.0,31,1970,30000.0,no_college,0,8.0,8.0,0.0,15.2284259796143,black,south,transport
381,male,0.0,35,2040,68000.0,bachelors,0,8.0,7.0,1.0,33.3333320617676,white,south,architect
382,male,0.0,35,1060,24000.0,bachelors,0,16.0,11.0,5.0,22.6415100097656,white,northeast,scientist
383,male,0.0,43,2600,40000.0,bachelors,0,18.0,18.0,0.0,15.384614944458,white,south,sales
384,male,0.0,26,2040,28000.0,no_college,0,7.0,7.0,0.0,13.7254905700684,white,west,building
385,male,0.0,48,2116,60500.0,no_college,0,30.0,25.0,5.0,28.591682434082,white,west,protective
386,male,0.0,33,2240,37000.0,no_college,0,14.0,11.0,3.0,16.5178565979004,white,south,architect
387,male,0.0,33,2062,46000.0,bachelors,0,15.0,10.0,5.0,22.3084392547607,white,northeast,healthcare
388,male,0.0,37,2136,54000.0,no_college,0,19.0,19.0,0.0,25.2808990478516,white,northeast,constructextractinstall
389,male,0.0,40,2100,16000.0,no_college,0,22.0,22.0,0.0,7.61904764175415,black,south,transport
390,male,0.0,31,1950,29250.0,no_college,0,10.0,10.0,0.0,15.0,black,west,constructextractinstall
391,male,0.0,55,1348,50000.0,no_college,0,31.0,31.0,0.0,37.0919876098633,black,west,officeadmin
392,male,0.0,33,2450,105000.0,bachelors,0,9.0,9.0,0.0,42.8571434020996,white,west,protective
393,male,0.0,58,1960,23000.0,no_college,0,39.0,39.0,0.0,11.7346935272217,black,south,building
394,male,0.0,25,2430,58000.0,bachelors,0,6.0,3.0,3.0,23.8683128356934,white,northcentral,manager
395,male,0.0,55,2544,56000.0,no_college,0,36.0,36.0,0.0,22.0125789642334,white,northcentral,production
396,male,0.0,34,4080,53000.0,no_college,0,9.0,7.0,2.0,12.9901962280273,white,northeast,officeadmin
397,male,0.0,31,1792,29000.0,no_college,0,12.0,11.0,1.0,16.1830348968506,black,south,production
398,male,0.0,29,2331,31000.0,no_college,0,9.0,7.0,2.0,13.2990131378174,white,south,architect
399,male,0.0,38,2730,39580.0,advanced_degree,0,20.0,17.0,3.0,14.4981689453125,white,northcentral,architect
400,male,0.0,32,2210,16000.0,no_college,0,14.0,13.0,1.0,7.23981904983521,black,south,production
401,male,0.0,63,1350,8900.0,no_college,0,45.0,44.0,1.0,6.59259271621704,white,south,production
402,male,0.0,51,2167,26000.0,no_college,0,32.0,31.0,1.0,11.9981536865234,white,northcentral,constructextractinstall
403,male,0.0,50,1960,35000.0,no_college,0,27.0,27.0,0.0,17.8571434020996,black,northeast,building
404,male,0.0,51,3825,40000.0,bachelors,0,26.0,25.0,1.0,10.4575166702271,black,northcentral,transport
405,male,0.0,64,832,7750.0,advanced_degree,0,39.0,31.0,8.0,9.31490421295166,white,west,officeadmin
406,male,0.0,50,2500,63000.0,no_college,0,31.0,29.0,2.0,25.2000007629395,white,northeast,manager
407,male,0.0,61,3380,56000.0,no_college,0,29.0,29.0,0.0,16.5680465698242,white,northeast,transport
408,male,0.0,43,3000,55000.0,no_college,0,25.0,25.0,0.0,18.3333339691162,white,south,sales
409,male,0.0,62,2050,30000.0,no_college,0,44.0,44.0,0.0,14.6341466903687,white,northeast,architect
410,male,0.0,28,2860,18500.0,no_college,0,7.0,5.0,2.0,6.46853160858154,white,west,officeadmin
411,male,0.0,32,2550,49700.0,bachelors,0,10.0,6.0,4.0,19.4901962280273,white,south,manager
412,male,0.0,55,2098,40000.0,no_college,0,37.0,37.0,0.0,19.0657768249512,white,west,protective
413,male,0.0,51,2040,64000.0,bachelors,0,32.0,27.0,5.0,31.3725490570068,white,northcentral,healthcare
414,male,0.0,48,2500,45000.0,no_college,0,29.0,27.0,2.0,18.0,white,northcentral,manager
415,male,0.0,55,2550,29000.0,no_college,0,36.0,36.0,0.0,11.3725490570068,white,south,manager
416,male,0.0,51,1840,23965.0,no_college,0,25.0,23.0,2.0,13.0244569778442,white,northcentral,officeadmin
417,male,0.0,31,2295,25700.0,no_college,0,12.0,12.0,0.0,11.1982574462891,white,northcentral,foodcare
418,male,0.0,38,2021,165000.0,advanced_degree,0,12.0,7.85624599456787,4.14375400543213,81.6427536010742,white,south,healthcare
419,male,0.0,34,2300,49000.0,no_college,0,13.0,11.0,2.0,21.3043479919434,white,south,constructextractinstall
420,male,0.0,46,2772,29000.0,no_college,0,27.0,14.0,13.0,10.4617605209351,black,south,sales
421,male,0.0,35,2550,71000.0,bachelors,0,16.0,11.0,5.0,27.8431377410889,white,northeast,scientist
422,male,0.0,46,2420,29000.0,advanced_degree,0,22.0,22.0,0.0,11.983470916748,black,northcentral,manager
423,male,0.0,38,2232,58000.0,no_college,0,15.0,14.0,1.0,25.9856624603271,white,northcentral,constructextractinstall
424,male,0.0,42,1530,26000.0,no_college,0,14.0,14.0,0.0,16.9934635162354,white,south,foodcare
425,male,0.0,41,2459,95000.0,bachelors,0,16.0,11.0,5.0,38.6335906982422,white,northeast,computer
426,male,0.0,35,2541,57000.0,no_college,0,13.0,13.0,0.0,22.4321136474609,white,northcentral,production
427,male,0.0,38,2244,85227.0,no_college,0,17.0,14.0,3.0,37.9799461364746,black,south,constructextractinstall
428,male,0.0,37,1936,15000.0,no_college,0,19.0,18.0,1.0,7.74793386459351,white,south,sales
429,male,0.0,40,2448,38000.0,no_college,0,21.0,8.0,13.0,15.5228757858276,white,northcentral,transport
430,male,0.0,33,2400,90000.0,no_college,0,10.0,5.0,5.0,37.5,white,northcentral,artist
431,male,0.0,29,1720,19000.0,no_college,0,7.0,5.90037155151367,1.09962844848633,11.0465116500854,white,south,protective
432,male,0.0,36,1912,11000.0,no_college,0,18.0,18.0,0.0,5.75313806533813,black,south,production
433,male,0.0,52,2083,8000.0,no_college,0,31.0,16.0,15.0,3.84061455726624,white,south,production
434,male,0.0,61,1960,16000.0,no_college,0,43.0,43.0,0.0,8.16326522827148,white,northcentral,constructextractinstall
435,male,0.0,53,3766,38676.0,advanced_degree,0,27.0,27.0,0.0,10.2697820663452,white,south,postseceduc
436,male,0.0,31,2640,118000.0,bachelors,0,13.0,5.0,8.0,44.6969680786133,white,northcentral,lawyerphysician
437,male,0.0,27,1992,35000.0,no_college,0,8.0,8.0,0.0,17.5702819824219,white,west,officeadmin
438,male,0.0,40,2400,33000.0,no_college,0,20.0,18.0,2.0,13.75,white,northeast,transport
439,male,0.0,26,2000,35000.0,bachelors,0,7.0,4.0,3.0,17.5,white,south,sales
440,male,0.0,60,2331,18000.0,bachelors,0,33.0,32.0,1.0,7.72200775146484,black,northcentral,legaleduc
441,male,0.0,28,2268,115000.0,bachelors,0,9.0,6.0,3.0,50.7054672241211,white,west,manager
442,male,0.0,31,2080,31500.0,no_college,0,11.0,11.0,0.0,15.1442308425903,black,south,constructextractinstall
443,male,0.0,49,2430,99876.0,no_college,0,24.0,20.0,4.0,41.1012344360352,white,south,computer
444,male,0.0,49,2083,59000.0,no_college,0,24.0,22.0,2.0,28.3245315551758,white,northcentral,building
445,male,0.0,57,1849,8000.0,no_college,0,38.0,37.0,1.0,4.32666301727295,white,northeast,protective
446,male,0.0,49,2306,55000.0,no_college,0,21.0,21.0,0.0,23.8508243560791,black,northcentral,protective
447,male,0.0,29,2024,22000.0,no_college,0,8.0,8.0,0.0,10.8695650100708,white,northcentral,artist
448,male,0.0,53,2805,35000.0,no_college,0,16.0,12.0,4.0,12.4777183532715,black,northeast,manager
449,male,0.0,34,2225,33250.0,bachelors,0,14.0,13.0,1.0,14.9438199996948,white,northcentral,manager
450,male,0.0,33,2125,65000.0,advanced_degree,0,13.0,9.0,4.0,30.5882358551025,white,northcentral,manager
451,male,0.0,28,2320,15200.0,no_college,0,10.0,9.0,1.0,6.55172395706177,white,northeast,healthcare
452,male,0.0,44,2400,45600.0,bachelors,0,19.0,15.0,4.0,19.0,black,south,manager
453,male,0.0,37,2097,43600.0,bachelors,0,19.0,16.0,3.0,20.7916069030762,white,northcentral,architect
454,male,0.0,30,2550,57000.0,no_college,0,10.0,4.0,6.0,22.3529415130615,na,west,architect
455,male,0.0,42,2322,44000.0,no_college,0,19.0,19.0,0.0,18.949182510376,black,south,officeadmin
456,male,0.0,40,2151,53810.0,no_college,0,15.0,12.0,3.0,25.0162715911865,white,west,architect
457,male,0.0,48,136,4000.0,no_college,0,23.0,18.0,5.0,29.4117641448975,white,northcentral,foodcare
458,male,0.0,29,2900,35000.0,no_college,0,10.0,9.0,1.0,12.0689659118652,white,northeast,protective
459,male,0.0,29,1960,26000.0,no_college,0,10.0,10.0,0.0,13.2653064727783,white,northeast,constructextractinstall
460,male,0.0,27,1920,9808.0,no_college,0,8.0,4.0,4.0,5.10833311080933,white,northeast,constructextractinstall
461,male,0.0,40,2322,68000.0,advanced_degree,0,21.0,14.0,7.0,29.285099029541,white,northcentral,manager
462,male,0.0,39,2064,36000.0,no_college,0,15.0,11.0,4.0,17.4418601989746,white,south,transport
