sex,age,annhrs,annlabinc,degree,yrsexp,yrsftexp,yrsptexp,hrwage,race,job,region
2,25,1928,39000.0,1.0,5.0,1.0,4.0,20.22821617,1,16,0
2,27,1656,12000.0,0.0,8.0,8.0,0.0,7.246376991,2,15,3
2,34,1733,29000.0,0.0,15.0,14.0,1.0,16.73398781,0,12,2
2,28,1365,30300.0,0.0,7.0,6.0,1.0,22.19780159,2,7,3
2,43,1480,11000.0,0.0,17.0,16.0,1.0,7.432432652,0,17,0
2,31,1600,14060.0,1.0,13.0,6.0,7.0,8.787500381,0,11,0
2,56,1976,22000.0,0.0,24.0,16.0,8.0,11.1336031,2,13,0
2,42,1840,14000.0,0.0,15.0,15.0,0.0,7.608695507,0,2,2
2,51,2100,9000.0,0.0,31.0,31.0,0.0,4.285714149,1,15,1
2,34,2464,35120.0,0.0,15.0,15.0,0.0,14.25324631,0,13,2
2,35,1980,40000.0,0.0,16.0,15.0,1.0,20.20202065,2,8,0
2,46,2048,19200.0,0.0,8.0,4.0,4.0,9.375,0,7,2
2,25,2040,15500.0,0.0,5.0,2.0,3.0,7.59803915,0,7,2
2,40,2150,26000.0,1.0,17.0,15.0,2.0,12.0930233,2,11,0
2,27,1764,44000.0,1.0,6.0,6.0,0.0,24.94330978,2,19,2
2,34,1940,47000.0,1.0,7.0,4.0,3.0,24.22680473,2,18,3
2,43,2065,8400.0,0.0,14.0,14.0,0.0,4.067796707,0,9,2
2,28,1152,30000.0,1.0,9.0,4.0,5.0,26.04166603,2,8,1
2,52,1630,3500.0,0.0,32.0,29.0,3.0,2.147239208,0,2,2
2,41,2035,31000.0,0.0,17.0,11.0,6.0,15.2334156,0,17,2
2,53,1586,17700.0,1.0,12.0,8.0,4.0,11.16015148,2,11,1
2,51,2550,33000.0,1.0,21.0,14.0,7.0,12.94117641,0,12,0
2,37,1634,43000.0,1.0,19.0,14.0,5.0,26.31579018,2,8,1
2,56,1960,42000.0,0.0,20.0,16.0,4.0,21.4285717,2,8,2
2,40,1248,35000.0,0.0,14.0,5.0,9.0,28.04487228,2,8,2
2,61,1764,60000.0,0.0,36.0,31.0,5.0,34.01360703,2,5,3
2,53,2016,19000.0,0.0,23.0,18.0,5.0,9.424603462,2,17,1
2,41,2080,13000.0,0.0,10.0,8.0,2.0,6.25,0,13,2
2,47,2040,32000.0,0.0,23.0,23.0,0.0,15.68627453,2,13,0
2,34,1836,15000.0,2.0,15.0,13.0,2.0,8.169934273,2,11,0
2,40,1806,8000.0,0.0,13.0,9.0,4.0,4.429678917,2,15,0
2,35,1760,22000.0,2.0,8.0,8.0,0.0,12.5,2,19,3
2,48,1315,27000.0,0.0,21.0,20.0,1.0,20.53232002,0,17,2
2,27,1683,18000.0,0.0,7.0,7.0,0.0,10.69518757,2,7,0
2,45,1552,36300.0,2.0,22.0,18.0,4.0,23.38917542,2,11,1
2,39,1960,38000.0,0.0,18.0,16.0,2.0,19.38775444,2,13,1
2,33,2350,54000.0,0.0,10.0,10.0,0.0,22.97872353,1,2,0
2,48,1500,52000.0,1.0,19.0,11.0,8.0,34.66666794,2,6,3
2,26,2744,16700.0,0.0,6.0,6.0,0.0,6.086005688,0,9,2
2,35,1110,6537.0,0.0,16.0,16.0,0.0,5.889189243,0,17,2
2,43,1960,7059.0,0.0,17.0,17.0,0.0,3.601530552,0,13,2
2,25,2322,27500.0,1.0,7.0,7.0,0.0,11.84323883,2,12,3
2,37,1680,12000.0,0.0,19.0,18.0,1.0,7.142857075,0,15,2
2,40,1962,35000.0,1.0,10.0,10.0,0.0,17.83893967,2,19,0
2,43,1832,14000.0,0.0,19.0,13.0,7.0,7.64192152,0,9,2
2,61,2304,48000.0,0.0,17.0,14.0,3.0,20.83333397,2,13,2
2,39,2058,40000.0,0.0,17.0,17.0,0.0,19.43634605,2,13,2
2,42,2600,8700.0,0.0,24.0,14.0,10.0,3.346153736,0,20,2
2,41,2080,42000.0,0.0,17.0,12.0,5.0,20.19230843,0,16,2
2,40,1512,33000.0,1.0,20.0,16.0,4.0,21.82539749,2,11,2
2,39,1320,10000.0,0.0,3.0,2.0,1.0,7.575757504,2,7,2
2,38,1757,23700.0,1.0,19.0,13.0,6.0,13.48890114,2,6,0
2,53,2000,8500.0,0.0,30.0,30.0,0.0,4.25,2,7,3
2,54,1522,45000.0,0.0,23.0,14.0,9.0,29.56636047,2,11,2
2,33,1239,7200.0,0.0,1.0,1.0,0.0,5.811138153,0,17,0
2,38,2030,26500.0,0.0,12.0,3.0,9.0,13.05418682,0,17,2
2,44,1898,37464.0,0.0,10.0,9.0,1.0,19.73867226,0,15,1
2,56,1992,32000.0,1.0,26.0,16.0,10.0,16.06425667,2,9,0
2,47,2080,27000.0,0.0,23.0,21.0,2.0,12.98076916,0,20,2
2,50,1575,27000.0,1.0,17.0,14.0,3.0,17.1428566,2,11,1
2,39,2080,16000.0,0.0,3.0,2.0,1.0,7.692307472,0,17,0
2,41,1197,8000.0,0.0,3.0,1.0,2.0,6.683374882,2,17,2
2,40,1870,29000.0,0.0,18.0,18.0,0.0,15.50802135,2,9,2
2,47,1200,12000.0,0.0,10.0,6.0,4.0,10.0,2,13,3
2,26,2205,25000.0,0.0,8.0,8.0,0.0,11.33786869,2,12,0
2,27,1024,4000.0,0.0,7.0,2.0,5.0,3.90625,0,8,2
2,37,2184,16000.0,0.0,5.0,5.0,0.0,7.326007366,2,17,3
2,31,2520,26334.0,0.0,8.0,8.0,0.0,10.44999981,2,13,1
2,45,1928,52000.0,0.0,21.0,17.0,4.0,26.9709549,2,13,2
2,27,1548,13000.0,0.0,9.0,9.0,0.0,8.397933006,0,17,2
2,26,1888,38000.0,2.0,5.0,3.0,2.0,20.12711906,0,19,2
2,30,2040,40000.0,1.0,9.0,6.0,3.0,19.6078434,0,19,2
2,50,2064,14000.0,0.0,27.0,27.0,0.0,6.782945633,2,15,0
2,26,2040,23000.0,0.0,6.0,6.0,0.0,11.27450943,2,9,3
2,31,1960,35000.0,0.0,12.0,12.0,0.0,17.8571434,2,13,1
2,41,2811,16000.0,0.0,17.0,10.0,7.0,5.691924572,0,9,2
2,37,1920,22000.0,0.0,18.0,18.0,0.0,11.45833302,2,13,0
2,57,1888,7000.0,0.0,39.0,39.0,0.0,3.707627058,0,17,2
2,30,2196,15600.0,0.0,12.0,12.0,0.0,7.103825092,0,13,2
2,45,2860,19520.0,0.0,17.0,11.0,6.0,6.825174809,2,13,0
2,41,1837,15000.0,0.0,7.0,6.0,1.0,8.165487289,2,13,1
2,49,1887,26859.0,0.0,17.0,12.0,5.0,14.23370457,0,13,2
2,40,2064,29000.0,0.0,20.0,20.0,0.0,14.05038738,0,2,2
2,32,2635,12071.0,0.0,8.0,7.0,1.0,4.581024647,0,15,2
2,58,1880,40000.0,0.0,38.0,36.0,2.0,21.27659607,0,13,2
2,30,1389,3000.0,0.0,8.0,5.0,3.0,2.159827232,0,8,2
2,40,1960,41000.0,2.0,15.0,8.0,7.0,20.91836739,2,14,0
2,25,1803,25000.0,1.0,5.0,1.0,4.0,13.86577892,2,13,2
2,51,2000,64000.0,0.0,33.0,33.0,0.0,32.0,2,8,2
2,51,2000,28000.0,0.0,27.0,27.0,0.0,14.0,0,8,2
2,40,1969,5000.0,0.0,10.0,7.0,3.0,2.539360046,0,7,0
2,29,1324,22000.0,0.0,11.0,11.0,0.0,16.61631393,2,13,1
2,51,1760,32000.0,0.0,27.0,27.0,0.0,18.18181801,0,11,2
2,36,2080,64000.0,2.0,18.0,18.0,0.0,30.76922989,0,11,2
2,42,1469,17000.0,0.0,19.0,11.0,8.0,11.57249832,2,13,1
2,40,1099,21000.0,2.0,22.0,16.0,6.0,19.10828018,2,11,0
2,33,2032,29000.0,0.0,13.0,13.0,0.0,14.27165318,2,3,0
2,48,2198,25000.0,0.0,23.0,22.0,1.0,11.37397671,2,13,0
2,44,2080,46000.0,1.0,20.0,19.0,1.0,22.11538506,2,13,2
2,30,1792,6496.0,0.0,9.0,8.0,1.0,3.625,0,15,2
2,33,2160,20800.0,0.0,10.0,4.0,6.0,9.629630089,2,7,3
2,28,2205,59000.0,1.0,10.0,6.0,4.0,26.75737,2,17,2
2,30,2140,19500.0,0.0,11.0,11.0,0.0,9.112149239,2,13,1
2,37,1444,7800.0,1.0,11.0,10.0,1.0,5.401661873,0,11,2
2,53,2500,56000.0,1.0,26.0,25.0,1.0,22.39999962,2,6,0
2,30,1832,14247.0,0.0,12.0,12.0,0.0,7.77674675,2,13,2
2,35,1896,28000.0,0.0,16.0,16.0,0.0,14.76793289,2,13,2
2,37,1972,11000.0,0.0,13.0,12.0,1.0,5.578093529,2,13,2
2,26,1960,59000.0,1.0,7.0,3.0,4.0,30.10204124,2,6,3
2,43,1260,15552.0,0.0,15.0,12.0,3.0,12.34285736,2,11,0
2,58,1944,29000.0,0.0,25.0,23.0,2.0,14.91769505,2,12,2
2,60,1504,2200.0,0.0,20.0,15.0,5.0,1.462765932,2,15,1
2,57,1274,8151.0,0.0,22.0,17.0,5.0,6.397959232,0,7,2
2,41,1719,8000.0,0.0,11.0,6.0,5.0,4.653868675,0,12,2
2,28,2000,42000.0,1.0,7.0,6.0,1.0,21.0,2,11,2
2,45,1581,4000.0,0.0,12.0,5.0,7.0,2.530044317,2,9,0
2,47,1976,18300.0,0.0,28.0,27.0,1.0,9.261133194,0,9,2
2,35,1225,10000.0,1.0,16.0,11.0,5.0,8.163265228,2,11,0
2,31,1960,27040.0,0.0,12.0,11.0,1.0,13.79591846,2,13,2
2,44,2352,29000.0,0.0,26.0,26.0,0.0,12.32993221,2,20,0
2,31,1152,12000.0,0.0,10.0,3.0,7.0,10.41666698,2,8,2
2,47,1877,40000.0,0.0,27.0,27.0,0.0,21.31060219,2,13,2
2,26,1960,18900.0,0.0,7.0,7.0,0.0,9.642857552,0,9,2
2,64,2036,31488.0,0.0,38.0,37.0,1.0,15.46561909,2,13,2
2,35,2500,41000.0,0.0,17.0,17.0,0.0,16.39999962,2,13,1
2,58,2000,7000.0,0.0,34.0,31.0,3.0,3.5,0,9,2
2,44,1960,31000.0,0.0,23.0,20.0,3.0,15.81632614,2,8,2
2,29,2124,30000.0,0.0,6.0,5.0,1.0,14.12429333,0,13,2
2,28,1880,11000.0,0.0,7.0,5.0,2.0,5.851063728,0,19,2
2,51,1275,25000.0,0.0,25.0,17.0,9.0,19.6078434,2,17,2
2,60,1186,5000.0,0.0,42.0,42.0,0.0,4.215851784,2,15,1
2,25,1908,24000.0,0.0,5.0,3.0,2.0,12.57861614,0,7,2
2,41,1806,19000.0,0.0,23.0,23.0,0.0,10.52048683,0,9,0
2,42,1984,9000.0,0.0,10.0,10.0,0.0,4.536290169,0,2,0
2,30,2189,30000.0,1.0,8.0,8.0,0.0,13.70488834,2,11,2
2,33,2080,22500.0,0.0,10.0,8.0,2.0,10.81730747,2,9,0
2,34,1506,5000.0,0.0,10.0,8.0,2.0,3.320053101,0,2,2
2,64,1836,37284.0,0.0,33.0,32.0,1.0,20.30718994,0,8,0
2,45,1786,18000.0,0.0,27.0,27.0,0.0,10.07838726,0,15,2
2,50,1863,15400.0,2.0,29.0,28.0,1.0,8.266237259,2,8,1
2,40,1344,4642.0,0.0,15.0,10.0,5.0,3.453869104,2,3,0
2,47,2120,5008.0,0.0,9.0,8.0,1.0,2.362264156,2,8,2
2,39,1915,26500.0,0.0,21.0,21.0,0.0,13.83812046,0,7,2
2,55,1872,61626.0,2.0,24.0,17.0,7.0,32.91987228,2,11,2
2,34,1560,12000.0,0.0,13.0,13.0,0.0,7.692307472,0,13,2
2,49,2064,7500.0,0.0,23.0,22.0,1.0,3.633720875,0,15,2
2,27,1505,30000.0,1.0,8.0,3.0,5.0,19.9335556,2,19,0
2,33,1976,40000.0,0.0,14.0,12.0,2.0,20.2429142,2,13,0
2,59,1960,8000.0,0.0,27.0,17.0,10.0,4.081632614,2,15,2
2,42,1863,23000.0,2.0,24.0,15.0,9.0,12.34567928,2,14,2
2,42,1760,12480.0,0.0,23.0,22.0,1.0,7.090909004,2,13,0
2,28,1154,21000.0,0.0,9.0,8.0,1.0,18.19757271,2,13,3
2,25,1354,15000.0,0.0,7.0,3.0,4.0,11.07828617,0,7,0
2,47,2250,23068.0,0.0,22.0,21.0,1.0,10.25244427,2,12,2
2,38,1760,26400.0,0.0,15.0,14.0,1.0,15.0,0,13,2
2,27,1260,6174.0,0.0,4.0,1.0,3.0,4.900000095,0,7,2
2,27,1976,40000.0,1.0,8.0,4.0,4.0,20.2429142,2,18,0
2,29,1440,22000.0,0.0,11.0,4.0,7.0,15.27777767,0,9,2
2,28,2029,15700.0,0.0,8.0,8.0,0.0,7.737802029,2,13,2
2,47,1000,4000.0,0.0,29.0,28.0,1.0,4.0,0,2,0
2,45,1816,36000.0,0.0,26.0,26.0,0.0,19.82378769,2,13,0
2,42,1692,23000.0,0.0,15.0,8.0,7.0,13.59338093,2,13,3
2,27,2340,25000.0,1.0,7.0,5.0,2.0,10.68376064,1,1,0
2,42,1920,16000.0,0.0,22.0,21.0,1.0,8.333333015,2,17,3
2,38,1985,12000.0,0.0,14.0,9.0,5.0,6.045340061,2,13,3
2,38,1960,13101.0,0.0,20.0,20.0,0.0,6.684183598,2,15,2
2,25,1376,12500.0,0.0,7.0,5.0,2.0,9.084301949,2,8,0
2,54,1960,44000.0,1.0,25.0,24.0,1.0,22.44898033,2,12,2
2,40,1590,16975.0,1.0,18.0,13.0,5.0,10.67610073,2,11,2
2,36,2058,26432.0,0.0,16.0,10.0,6.0,12.84353733,2,13,0
2,33,1560,4000.0,0.0,11.0,8.0,3.0,2.56410265,0,12,2
2,27,2200,8320.0,0.0,9.0,9.0,0.0,3.781818151,0,2,2
2,33,2080,30000.0,0.0,11.0,6.0,5.0,14.42307663,0,9,0
2,50,2040,10600.0,0.0,19.0,19.0,0.0,5.1960783,0,15,2
2,41,2250,55000.0,0.0,13.0,13.0,0.0,24.44444466,1,17,2
2,35,2092,33000.0,0.0,17.0,16.0,1.0,15.77437878,2,8,0
2,26,1846,3981.0,0.0,3.0,2.0,1.0,2.156554699,2,15,0
2,26,1323,38000.0,0.0,6.0,6.0,0.0,28.72260094,2,13,0
2,60,2134,20000.0,0.0,17.0,17.0,0.0,9.372071266,2,13,0
2,55,1886,35452.0,0.0,24.0,24.0,0.0,18.79745483,2,17,3
2,29,2080,6000.0,0.0,9.0,8.0,1.0,2.884615421,0,15,2
2,55,2080,13000.0,0.0,36.0,36.0,0.0,6.25,0,7,2
2,36,1528,25000.0,1.0,18.0,16.0,2.0,16.36125565,2,13,3
2,40,1932,31700.0,0.0,16.0,16.0,0.0,16.40786743,2,13,0
2,28,2250,35000.0,0.0,10.0,3.0,7.0,15.55555534,2,17,3
2,57,1928,21000.0,1.0,20.0,20.0,0.0,10.89211655,2,12,2
2,40,1875,22000.0,0.0,18.0,15.0,3.0,11.73333359,0,20,2
2,34,2008,15000.0,0.0,14.0,12.0,2.0,7.470119476,2,17,2
2,38,2178,48000.0,2.0,16.0,15.0,1.0,22.03856659,2,8,0
2,40,2165,24500.0,0.0,22.0,21.0,1.0,11.31639767,0,13,2
2,29,1290,11000.0,0.0,8.0,8.0,0.0,8.527132034,0,20,2
2,53,1890,41685.0,0.0,30.0,30.0,0.0,22.05555534,2,13,2
2,55,1785,8129.0,0.0,37.0,34.0,3.0,4.554061413,0,2,2
2,56,1728,31000.0,0.0,29.0,28.0,1.0,17.93981552,2,8,3
2,48,2805,38000.0,1.0,21.0,19.0,2.0,13.5472374,2,11,0
2,43,1960,37500.0,0.0,20.0,19.0,1.0,19.13265228,2,13,2
2,37,2195,20600.0,1.0,19.0,13.0,6.0,9.384965897,2,17,0
2,35,1568,12000.0,0.0,9.0,5.0,4.0,7.65306139,2,13,1
2,57,1960,9924.0,0.0,36.0,36.0,0.0,5.063265324,0,2,2
2,42,1284,20269.0,1.0,24.0,19.0,5.0,15.78582573,2,11,3
2,57,1960,26000.0,0.0,34.0,34.0,0.0,13.26530647,2,13,3
2,32,2086,17000.0,0.0,12.0,12.0,0.0,8.149568558,2,15,0
2,31,1290,23500.0,0.0,13.0,11.0,2.0,18.21705437,2,7,2
2,40,2805,37000.0,1.0,20.0,10.0,10.0,13.19073105,2,3,0
2,36,1955,19000.0,0.0,15.0,13.0,2.0,9.718669891,2,8,2
2,55,1640,56000.0,2.0,28.0,24.0,4.0,34.14634323,2,11,3
2,51,2205,56800.0,1.0,26.0,19.0,7.0,25.75963783,2,13,1
2,53,2540,22000.0,0.0,15.0,8.0,7.0,8.661417007,2,17,0
2,32,1632,6201.0,0.0,13.0,10.0,3.0,3.799632311,0,13,2
2,38,1750,10000.0,0.0,19.0,18.0,1.0,5.714285851,2,7,0
2,39,1791,14000.0,0.0,17.0,9.0,8.0,7.816862106,2,11,0
2,35,2040,40000.0,0.0,17.0,17.0,0.0,19.6078434,0,9,2
2,37,1960,52000.0,0.0,11.0,11.0,0.0,26.53061295,1,17,2
2,44,1960,13000.0,0.0,24.0,24.0,0.0,6.632653236,0,2,2
2,37,1848,17500.0,0.0,15.0,11.0,4.0,9.469696999,2,17,1
2,28,2136,9000.0,0.0,9.0,7.0,2.0,4.213483334,2,7,2
2,50,2559,64000.0,1.0,31.0,29.0,2.0,25.00976944,2,19,2
2,47,2000,10600.0,0.0,18.0,16.0,2.0,5.300000191,2,13,1
2,43,1960,14000.0,0.0,21.0,21.0,0.0,7.142857075,0,13,2
2,47,2445,36000.0,0.0,25.0,23.0,2.0,14.72392654,2,7,1
2,52,1992,20000.0,0.0,6.0,4.0,2.0,10.04016018,2,17,1
2,47,1236,4500.0,0.0,9.0,5.0,4.0,3.640776634,2,17,2
2,45,1920,13600.0,0.0,25.0,20.0,5.0,7.083333492,0,15,2
2,51,1680,40000.0,1.0,26.0,19.0,7.0,23.80952454,2,13,0
2,46,1916,19000.0,0.0,16.0,13.0,3.0,9.916492462,2,13,0
2,47,2170,23807.0,0.0,28.0,25.0,3.0,10.97096729,2,13,3
2,30,2212,18800.0,0.0,12.0,12.0,0.0,8.499095917,0,13,3
2,29,1820,26000.0,1.0,9.0,5.0,4.0,14.28571415,2,13,0
2,63,1451,15612.0,0.0,31.0,22.0,9.0,10.75947666,2,7,0
2,42,2080,15000.0,0.0,13.0,13.0,0.0,7.211538315,2,9,2
2,31,1960,12000.0,0.0,12.0,11.0,1.0,6.122448921,2,13,1
2,36,2362,31000.0,0.0,7.0,4.0,3.0,13.12447071,0,9,0
2,26,1560,35100.0,1.0,7.0,3.0,4.0,22.5,0,19,2
2,39,2000,44000.0,1.0,14.0,9.0,5.0,22.0,0,11,2
2,27,2016,39500.0,1.0,8.0,5.0,3.0,19.59325409,2,6,0
2,38,2032,17000.0,0.0,17.0,15.0,2.0,8.366141319,0,15,2
2,36,2032,18000.0,0.0,17.0,15.0,2.0,8.858267784,2,15,2
2,41,1173,4251.0,0.0,8.0,0.0,8.0,3.624040842,0,7,2
2,50,2070,22644.0,1.0,10.0,10.0,0.0,10.93913078,2,11,0
2,30,2000,65000.0,0.0,9.0,8.0,1.0,32.5,0,17,2
2,52,1992,15000.0,0.0,24.0,17.0,7.0,7.530120373,2,15,2
2,34,2600,52000.0,0.0,10.0,10.0,1.0,20.0,0,15,2
2,48,1086,12000.0,0.0,27.0,22.0,5.0,11.04972363,2,11,3
2,43,1960,18500.0,1.0,18.0,15.0,3.0,9.438775063,2,8,2
2,27,2072,40000.0,1.0,3.0,3.0,0.0,19.30501938,2,17,2
2,55,2205,34000.0,0.0,36.0,36.0,0.0,15.4195013,2,12,2
2,38,1877,23000.0,0.0,19.0,19.0,0.0,12.25359631,2,12,2
2,29,1600,25000.0,1.0,11.0,6.0,5.0,15.625,2,9,1
2,56,1260,13000.0,1.0,21.0,14.0,7.0,10.31746006,2,11,1
2,27,1960,10800.0,0.0,9.0,9.0,0.0,5.510204315,2,13,2
2,39,1976,10000.0,0.0,12.0,8.0,4.0,5.06072855,2,13,2
2,28,2000,8000.0,0.0,6.0,2.0,4.0,4.0,2,13,2
2,38,1968,16000.0,0.0,4.0,3.0,1.0,8.130081177,0,15,1
2,28,1856,10500.0,0.0,6.0,2.0,4.0,5.657327652,0,13,0
2,53,2000,19000.0,0.0,33.0,33.0,0.0,9.5,0,9,2
2,40,1215,13000.0,0.0,21.0,14.0,7.0,10.69958878,2,13,3
2,41,1778,28800.0,0.0,23.0,19.0,4.0,16.19797516,2,8,0
2,41,1194,8900.0,0.0,1.0,0.0,1.0,7.453936577,2,2,0
2,44,1616,20000.0,0.0,26.0,25.0,1.0,12.37623787,0,13,2
2,25,2241,23000.0,1.0,5.0,4.0,1.0,10.26327515,2,1,0
2,29,2340,18000.0,0.0,6.0,2.0,4.0,7.692307472,2,7,0
2,31,2000,43000.0,0.0,13.0,13.0,0.0,21.5,0,13,2
2,32,1000,6000.0,0.0,1.0,0.0,1.0,6.0,0,13,1
2,39,1994,15300.0,0.0,12.0,11.0,1.0,7.673018932,2,1,0
2,54,1960,61000.0,1.0,29.0,23.0,6.0,31.12244987,0,8,1
2,50,1872,9135.0,0.0,31.0,31.0,0.0,4.879807472,2,7,0
2,27,2000,17000.0,0.0,9.0,9.0,0.0,8.5,2,13,2
2,40,2499,55000.0,0.0,20.0,20.0,0.0,22.00880432,0,6,2
2,29,2200,15000.0,1.0,11.0,7.0,4.0,6.818181992,2,3,1
2,44,2695,42000.0,0.0,26.0,26.0,0.0,15.58441544,0,15,2
2,35,1192,21000.0,0.0,12.0,12.0,0.0,17.61744881,2,7,2
2,40,1927,17000.0,1.0,15.0,13.0,2.0,8.822003365,2,13,0
2,40,2196,37000.0,1.0,22.0,19.0,3.0,16.84881592,2,11,3
2,37,2048,49500.0,1.0,18.0,10.0,8.0,24.16992188,2,17,2
2,26,2040,36500.0,0.0,8.0,8.0,0.0,17.8921566,0,13,1
2,50,1960,42000.0,0.0,31.0,31.0,0.0,21.4285717,0,13,3
2,51,1104,3000.0,0.0,25.0,23.0,2.0,2.717391253,0,2,2
2,50,2205,30900.0,0.0,26.0,26.0,0.0,14.01360512,2,13,0
2,38,1555,16000.0,1.0,20.0,15.0,5.0,10.28938866,2,13,3
2,28,2000,11000.0,0.0,5.0,2.0,3.0,5.5,0,7,2
2,57,2040,12000.0,0.0,30.0,30.0,1.0,5.882352829,0,2,2
2,39,1569,23000.0,1.0,17.0,16.0,1.0,14.65901852,0,11,2
2,61,2080,11000.0,0.0,30.0,21.0,9.0,5.288461685,2,7,0
2,28,2080,21600.0,0.0,10.0,10.0,0.0,10.38461494,2,13,1
2,46,1589,38000.0,0.0,18.0,18.0,0.0,23.91441154,0,13,1
2,40,1888,44500.0,1.0,19.0,14.0,5.0,23.56991577,2,19,1
2,38,2164,25000.0,0.0,7.0,2.0,5.0,11.55268002,2,9,0
2,36,1867,10800.0,0.0,11.0,4.0,7.0,5.78468132,0,16,0
2,50,1992,41400.0,0.0,17.0,7.0,10.0,20.78313255,2,12,3
2,49,1610,49000.0,1.0,21.0,13.0,8.0,30.43478203,2,11,1
2,59,2040,9000.0,0.0,7.0,4.0,3.0,4.411764622,0,2,2
2,43,2056,52000.0,2.0,23.0,22.0,1.0,25.29182816,0,11,2
2,58,1740,9627.0,0.0,35.0,30.0,5.0,5.532758713,2,15,1
2,45,2223,21900.0,0.0,27.0,27.0,0.0,9.85155201,2,13,0
2,55,1069,27500.0,0.0,30.0,21.0,9.0,25.72497749,2,13,3
2,35,1768,31500.0,0.0,16.0,16.0,0.0,17.81674194,2,13,2
2,32,1750,8800.0,0.0,12.0,12.0,0.0,5.028571606,2,9,2
2,27,1960,10000.0,0.0,6.0,3.0,3.0,5.102040768,2,7,0
2,25,1880,35000.0,0.0,4.0,2.0,2.0,18.61702156,2,19,3
2,61,1564,20555.0,0.0,39.0,39.0,0.0,13.14258289,2,15,1
2,49,1830,56000.0,0.0,17.0,17.0,0.0,30.60109329,2,12,1
2,37,2000,21000.0,0.0,13.0,13.0,0.0,10.5,2,8,2
2,26,2630,36500.0,1.0,8.0,5.0,3.0,13.87832737,2,12,2
2,46,2550,44179.0,0.0,23.0,21.0,2.0,17.32509804,2,13,2
2,37,1853,25000.0,0.0,19.0,19.0,0.0,13.49163532,2,13,1
2,64,1020,4300.0,1.0,17.0,10.0,7.0,4.215686321,2,11,0
2,60,2072,4000.0,0.0,15.0,11.0,4.0,1.930501938,2,7,2
2,49,1960,26656.0,0.0,13.0,5.0,8.0,13.60000038,2,13,1
2,25,2838,24000.0,0.0,6.0,6.0,0.0,8.456659317,2,7,0
2,39,2500,27000.0,0.0,21.0,21.0,0.0,10.80000019,0,20,1
2,47,1881,12000.0,0.0,17.0,17.0,0.0,6.379585266,2,13,3
2,46,1786,14700.0,0.0,28.0,27.0,1.0,8.230683327,2,13,1
2,33,2058,44000.0,0.0,12.0,9.0,4.0,21.37998009,2,17,0
2,53,2016,22500.0,2.0,19.0,16.0,3.0,11.16071415,2,1,2
2,48,1800,47511.0,0.0,23.0,23.0,0.0,26.39500046,2,8,2
2,57,1800,56000.0,0.0,30.0,22.0,8.0,31.11111069,2,8,0
2,46,1344,25114.0,0.0,21.0,17.0,4.0,18.68601227,2,9,3
2,25,2132,28000.0,0.0,6.0,4.0,2.0,13.13320827,0,13,2
2,41,1832,42000.0,1.0,15.0,15.0,0.0,22.92576408,2,13,2
2,55,1596,11000.0,0.0,36.0,36.0,0.0,6.892230511,2,17,1
2,53,2000,40000.0,0.0,28.0,24.0,4.0,20.0,0,13,1
2,54,2420,20000.0,0.0,25.0,15.0,10.0,8.264462471,2,8,0
2,31,2000,24000.0,1.0,7.0,6.0,1.0,12.0,2,0,2
2,42,2160,19052.0,0.0,20.0,20.0,0.0,8.820370674,0,13,2
2,46,2016,39200.0,0.0,23.0,17.0,6.0,19.44444466,2,8,2
2,41,2550,69000.0,0.0,13.0,7.0,6.0,27.05882263,2,11,1
2,34,1896,8000.0,0.0,16.0,16.0,0.0,4.219409466,0,2,2
2,33,1984,25000.0,1.0,10.0,9.0,1.0,12.60080624,2,17,3
2,36,1984,13500.0,0.0,18.0,12.0,6.0,6.804435253,2,13,2
2,34,2340,44592.0,0.0,7.0,3.0,4.0,19.05640984,2,16,2
2,55,1564,5400.0,0.0,20.0,13.0,7.0,3.452685356,2,13,0
2,47,1944,31000.0,0.0,14.0,6.0,8.0,15.94650173,2,13,0
2,29,2150,15000.0,0.0,11.0,11.0,0.0,6.976744175,2,13,3
2,52,1824,8000.0,0.0,34.0,34.0,0.0,4.38596487,0,17,2
2,34,1864,8840.0,0.0,7.0,4.0,3.0,4.742489338,2,12,1
2,28,1652,43000.0,1.0,10.0,10.0,0.0,26.02905655,2,16,0
2,63,1887,20000.0,0.0,34.0,32.0,2.0,10.59883404,0,17,1
2,29,2500,31455.0,0.0,10.0,9.0,1.0,12.58199978,2,17,3
2,34,2208,54000.0,1.0,14.0,14.0,0.0,24.45652199,0,13,3
2,28,1590,14000.0,1.0,8.0,4.0,4.0,8.805031776,0,11,0
2,57,2020,48000.0,0.0,32.0,32.0,0.0,23.76237679,2,12,0
2,41,2016,52000.0,1.0,19.0,16.0,3.0,25.79365158,2,11,3
2,29,2295,43000.0,0.0,8.0,7.0,1.0,18.73638344,2,15,3
2,30,1500,6500.0,0.0,9.0,5.0,4.0,4.333333492,2,13,2
2,30,1807,18700.0,0.0,11.0,8.0,3.0,10.34864426,0,13,1
2,29,2024,38000.0,1.0,11.0,6.0,5.0,18.77470398,2,12,2
2,26,2352,15000.0,1.0,1.0,1.0,0.0,6.377551079,2,8,1
2,40,2350,54800.0,0.0,15.0,13.0,2.0,23.31914902,2,13,2
2,25,1640,18500.0,0.0,4.0,3.0,1.0,11.28048801,2,4,1
2,42,1955,13900.0,0.0,12.0,11.0,1.0,7.109974384,2,17,1
